"easting","northing"
430825.856404037,4512481.92802408
430557.548254939,4512238.8502039
430220.498600792,4512568.81235991
430222.082081438,4512389.98578231
430344.087078097,4512263.593298
429923.655428173,4512193.34402957
430583.425174777,4512681.31658728
430048.981360776,4512386.16353013
430228.806956957,4512163.98122985
429934.047018395,4512173.24837015
430569.908957716,4512438.64026803
430812.083822285,4512500.63373993
430376.912453434,4512306.33885291
430565.946979816,4512372.63422225
430751.294215599,4512330.86749095
430319.001577338,4512376.6227628
430760.251255489,4512515.44557973
430403.864860017,4512454.65618341
430239.941663026,4512566.60851796
430547.924614999,4512689.07778811
430375.40788582,4512240.29968015
430527.042458618,4512391.87449146
430400.837932212,4512343.12805844
430165.893527315,4512267.70022289
430336.633810599,4512443.87895305
430716.220168251,4512186.50673861
430335.100959507,4512649.3718389
430355.640182644,4512444.37670601
430483.458565242,4512293.41003384
430155.95876512,4512440.76114421
430134.795863146,4512413.63939141
430293.816283325,4512345.48830194
430371.94776732,4512365.35141131
430741.446346829,4512366.87300995
430527.959640786,4512859.9769174
430988.87080947,4512576.01172213
431209.950443526,4512458.430013
430386.856151474,4512402.00696176
430232.280343234,4512219.52284126
430606.450835552,4512515.21187791
430008.474558811,4512369.1635377
430323.011290195,4512435.1755539
430647.767589938,4512370.09218403
430095.930700291,4512441.54441928
430292.586066302,4512419.34362714
430563.357627305,4512483.35070872
430313.873181678,4512339.16918043
430327.713949523,4512413.82989165
430011.472245412,4512523.7813192
430324.442710235,4512650.70854657
430499.811588882,4512343.34675396
430773.223613629,4512386.6017311
430279.770536669,4512557.16776101
430845.725068903,4512591.55471825
430537.058054121,4512399.94615246
430464.751145375,4512440.85418987
430766.657802986,4512513.40452942
430445.269198493,4512319.32477939
430243.057695763,4512640.62035987
430515.236467717,4512360.39046919
430020.714206818,4512287.20811063
430330.79703897,4512469.89675156
430090.062927673,4512349.33092288
430243.511777393,4512427.99119873
430054.194531685,4512359.6046701
430594.958137426,4512475.70793691
430517.904064055,4512525.41023168
429972.371576131,4512211.46267722
