"easting","northing"
427569.9005551,4512227.52216523
428335.94197525,4512048.09871881
427887.870625862,4512042.809886
427843.73812153,4512177.96241269
428474.835903292,4512210.43982896
427667.513749306,4512004.55253553
427584.786697448,4512133.2570896
428273.918206942,4512050.00178596
428072.711648109,4511985.65121741
428066.203385496,4511912.93062726
428017.686880712,4511960.9821842
428024.704487938,4512384.36795154
428511.199588359,4512137.086689
428506.67255303,4511877.34603279
428008.738234469,4512069.16694281
428295.986154639,4512130.63012623
427648.039675494,4512220.56936113
427808.480975172,4511863.08191561
427954.124181043,4511773.29413928
428107.329483895,4512236.89734394
427714.408613598,4512073.28624206
428095.947595997,4512024.94263641
427943.561368574,4512108.88337583
428324.628449139,4512159.2722468
428291.910711113,4512015.03961138
428537.136061397,4511693.37352845
428245.093193813,4511865.25966351
428536.640994902,4512066.80832414
427993.1125913,4512057.12421839
427987.281085983,4511847.21780733
428000.09915875,4512182.61432251
428223.948264183,4511932.63031497
427251.028133235,4512287.34008039
427874.70865123,4512046.96108014
428310.506795258,4512103.76702959
427788.702438595,4511526.12641536
428112.261119662,4511954.51379092
428036.499458477,4512055.24493704
428020.651534221,4512220.84872378
428107.768483684,4512059.00217286
428200.555606605,4512089.87888905
428250.817354731,4512251.440007
428169.596837864,4511895.83556904
427785.977362091,4512123.45710615
428215.899929886,4512309.3132277
428417.715088612,4512310.75877217
428188.951742176,4512182.08095098
428183.319306346,4512118.40897598
428144.924390558,4512001.72853839
427641.313202033,4512052.62889424
428171.960876852,4511998.14951558
428419.326479359,4512141.90745758
428024.890407938,4511982.9238452
427759.882426575,4511932.06578914
427964.696127668,4512238.4050043
427970.502240221,4512283.58679099
427795.343547945,4512275.91872791
427746.067793206,4512309.74686308
427657.692015836,4512157.54838771
428422.043392951,4511976.046987
427915.00130239,4512021.48718547
428608.782264351,4512255.40857588
428117.558080062,4512078.79257591
428222.91141144,4511899.60960421
428207.966950156,4512157.68086233
427822.277802398,4512080.61842747
427889.225663106,4511948.44308056
427679.077679846,4512131.19858377
