"easting","northing"
290085.555212202,4426622.9439637
290473.857427857,4425700.531462
290186.665459272,4426551.06098606
290365.506128492,4426731.16508914
290333.930757838,4426065.75619496
290151.778497682,4426429.69061941
290010.402380399,4426339.70458608
290202.086342823,4426652.9680568
290183.283048273,4426772.46711012
290240.57848122,4426388.3986781
290131.321375979,4426431.31453418
290327.813238681,4427160.94551034
289991.920838849,4426661.00054646
290228.927044749,4426621.68617671
290249.030783907,4426317.98148442
290203.645615266,4426354.0394552
290275.408289391,4426590.43627764
290136.427135468,4426502.26753114
290383.352816899,4426859.4273631
290222.91096606,4426773.76144634
290227.100199547,4425921.90589665
290208.348881644,4426840.42566787
290320.899170723,4426670.6571908
290218.97424755,4426827.53062584
290022.620853294,4426330.38363439
290287.55610571,4426587.24479763
290179.686998763,4426352.95758978
290111.911311926,4425937.66040005
290231.911286737,4427106.23912971
290374.884402442,4426319.30392672
290301.015724391,4425960.14292104
290212.205602843,4426082.16952087
290041.464425412,4427092.55939233
290175.230632614,4426677.62455336
289999.762860237,4426521.38546965
290203.643644282,4426535.19373999
290384.258558125,4427078.41728029
290094.670827546,4426501.14096152
290255.765056815,4426848.88936262
290215.096665924,4426038.96500655
290355.383082573,4426805.65112766
290145.145094418,4425722.22565783
290344.627109925,4426520.29850404
290171.815574984,4426702.27374155
290102.01595344,4425941.41999477
289958.421714647,4425778.66477075
290307.995803654,4427163.72007443
290159.043906982,4426777.35992048
290194.58935349,4426204.46501238
289924.912540459,4426386.59872002
290268.281099089,4427009.5441077
290469.486575038,4427153.34036769
290036.875505287,4426453.30547533
290177.545167525,4426270.46653637
289957.091739048,4426331.11493964
290389.429329088,4426974.95035699
290216.849271239,4426522.35897572
290314.15387396,4426559.8139747
290099.919101962,4426536.73865141
290043.544505875,4426120.38052398
290214.301922432,4426356.4795586
290220.083272964,4426260.53947176
290142.859636127,4426712.49052056
290298.164727836,4426952.77674151
290224.737979488,4425954.75177199
290209.838229197,4426879.55848309
290071.824836134,4425816.09701544
289827.614480391,4426367.03634379
290077.544460555,4426412.64063471
290270.763495319,4426776.00252432
290030.923890906,4426164.07311295
290181.078745119,4425607.95857542
290168.049922837,4425865.70397708
290124.143424986,4426149.21833327
290106.713661533,4426145.332428
290343.617959413,4425987.8107812
289729.25118332,4427088.9808466
290329.271176669,4426641.58120676
290085.105401816,4426009.96763329
290280.165159599,4426252.00921161
290464.946575723,4426173.12293649
289970.353153608,4425880.51379373
290049.143156174,4426767.10928219
290023.137502752,4426560.31688193
290143.476377123,4426189.76780014
290040.792532951,4426672.83323927
290261.836933147,4427303.54805624
290013.481163508,4427607.92774411
290198.665225969,4425894.332277
290464.910942059,4425448.55527035
290017.447919074,4425755.78347917
290211.931897679,4426865.04432635
290271.516365983,4426185.11759146
290498.155763258,4426076.30455735
290305.29007414,4427326.2196557
290209.313884345,4426023.50512901
290183.73353188,4426806.23498176
289824.17830821,4426398.42498531
290147.807975367,4426430.49928324
290044.188167802,4425854.62403591
290247.817600719,4426872.8672732
289946.612748843,4426765.9364382
290149.198180746,4426258.44972174
290338.43713176,4426773.04347089
290020.835090662,4426581.06079863
290048.643046546,4426210.61334411
290235.910543138,4426597.70720893
290092.691026289,4426799.32961655
290210.546458357,4426259.09907917
290115.730149858,4426814.23263454
290069.999200782,4426709.41113204
290091.645315484,4426362.31578128
290087.248572663,4426668.06984982
290426.649194455,4426261.26919656
290240.602994991,4427319.8415084
289978.466089411,4426223.90767201
290023.780387768,4427001.45626774
290167.381096602,4426571.03357891
289941.159335517,4426024.51917397
290371.106712465,4425885.5209176
290360.229272958,4426705.31582835
290095.789164433,4425833.48742338
290259.231926473,4426155.17672654
290190.498423135,4426650.9566531
290317.162380072,4426541.04277403
289969.505592499,4426525.8374015
290394.310622188,4425957.66310303
289995.699982966,4425881.91217838
290417.041635606,4425729.75253266
289944.232070416,4426483.48153226
290558.65568685,4427033.52521894
290447.252815275,4426869.42793339
290129.963715888,4426438.43064221
290051.948751061,4426867.43736611
290177.556443272,4426712.36865109
290095.213139237,4426669.05894632
290473.873147575,4425706.24682137
289808.295635007,4426849.65799164
290066.166773447,4426850.87694735
289902.937860782,4426881.2181808
290256.654816417,4427033.84686636
290141.968577267,4426755.63511991
289814.260009674,4426367.93953124
290295.92353834,4425895.37083287
290192.054418502,4426485.43941872
290463.768265069,4426341.99466233
290251.909064675,4425838.84304783
290081.443976351,4426583.22463996
290260.989625145,4426726.27311648
290009.931659756,4426617.56091767
290432.242383233,4427607.01662348
289963.453856973,4426253.66101169
290152.992453041,4426312.73739292
290017.811314179,4426487.3528358
290109.521959112,4426250.40565694
290207.263635077,4426666.32485571
289887.520180784,4425766.40886023
290133.050247999,4426535.83489459
290130.079322975,4426493.18202456
290682.605518692,4427543.43730484
290181.892602514,4426436.31335221
290268.095505656,4426879.77614155
290136.506813312,4426518.27550872
290290.933506273,4426679.8948936
290737.151039102,4427518.67597513
290011.874739794,4426277.00371877
289787.67502331,4426742.56660392
290235.17171385,4426291.59894297
290289.223897688,4426257.41787415
290385.53724024,4425767.00141536
289978.400241825,4426286.45583751
290282.81380833,4425983.3497137
290197.1724621,4426591.46991494
289993.672698471,4427127.10738412
290146.820329045,4425853.58829802
290225.568350868,4426612.18146576
289885.768899154,4427094.69180734
289927.064237605,4426793.77878539
289948.341968352,4425979.27247658
289938.670834981,4426834.54409726
290119.582806096,4426378.49893868
290026.728527638,4426028.05520882
290008.219567821,4426521.54499012
290155.569653115,4427073.76145313
290335.796037029,4427272.7140017
290348.56036409,4426673.90341026
290223.654120232,4426724.5723872
290458.578055892,4426680.16702502
290541.915854373,4427076.36120182
290222.507132616,4426642.01349676
290275.346554579,4427030.77957404
290067.256752639,4426220.89015071
290095.592902554,4426415.9675369
290103.037834912,4426521.66676452
290226.397718946,4427131.7779076
290081.146105233,4426003.07116839
289962.842113603,4426330.20245252
290229.579435224,4426585.02276183
290176.325325962,4426534.45619153
290182.823767289,4427252.21826705
289997.885967175,4426804.16357471
290242.622581291,4426130.1570192
290317.574090767,4426585.65011657
290541.784655469,4427439.00082022
290024.833651626,4426983.15427384
290524.001688551,4427016.92202626
290127.411958407,4426568.69184273
290254.709936395,4425816.68079983
289892.507916668,4426658.88835333
290023.310182412,4426460.30259681
289986.059307139,4426238.26021877
289982.800894693,4425921.04052681
289929.882748648,4426589.44166371
290199.557418981,4427076.74297794
290300.866478692,4426232.0560686
290443.685770569,4426743.10895276
290403.257294585,4426862.79453664
290192.404866218,4426323.12944999
290225.14500175,4427391.4365729
290216.401224477,4425845.7464611
289967.523664681,4426122.02954331
290464.682481367,4426878.91976252
290058.361102851,4426608.68275082
290321.205323881,4426831.69097636
290280.525468505,4426743.94199068
290398.875930614,4426911.68319705
290390.210949928,4426926.82430726
290287.333016406,4426064.08815315
290205.331805965,4427116.69810116
290073.608358934,4426469.88773787
289827.616223209,4425939.44335667
290244.932136704,4426842.73956163
290046.819780751,4426426.5728186
290266.086373667,4426993.23478441
290185.94370783,4426402.22554984
290204.832039551,4426303.79712776
289977.248707983,4425923.17491226
290239.687215911,4426199.77887973
290185.421476431,4426256.36101792
290087.492246333,4426011.27456482
289876.634150688,4425935.93639001
290345.774123675,4426613.88633302
289964.668855613,4426292.49195858
290087.444823528,4426782.89322754
290214.8989874,4426768.69878242
289745.754018704,4426721.29853671
290365.972616129,4426550.09618402
290177.739279281,4426667.58793311
290060.661844395,4426593.5168503
289949.260939436,4426100.75840217
289932.598453763,4425943.85252597
289885.248522055,4426400.28235236
290051.848467946,4425743.97985709
290072.477104341,4426431.2169715
290249.907269477,4426763.49315897
290222.116007948,4427441.9628669
290337.57608917,4426705.99741206
290110.098896159,4426334.35224668
290542.137839053,4426350.21088161
289962.049978832,4426331.80517315
290143.930390182,4426149.6366843
290133.512881648,4426557.59402867
290100.485329451,4426173.16847324
290117.980683675,4426421.2616726
290283.404600148,4426504.91450851
289823.868001603,4426609.4394945
290133.368887237,4426422.21592453
290349.178580815,4427454.8989857
290308.30031606,4426225.74168811
290539.387201657,4427356.79272833
290165.237855046,4426875.07409761
290305.885971179,4426485.68824474
289944.852660279,4425739.87133025
290233.317277933,4426076.68595929
290288.860855376,4426658.81028594
290113.291027873,4426662.23309975
290103.577100498,4426613.96086583
290574.8269134,4426755.77517898
290283.575142813,4425927.59689137
290161.754097938,4425909.21265939
290310.530741453,4426678.8851338
290019.135146112,4425835.72742248
290457.664448876,4427194.02390563
290467.424740119,4426656.37530621
290052.356659456,4426750.43180327
290133.166451375,4427067.91390713
290519.599381504,4426293.92559222
290232.45696229,4426574.00543651
290139.620156559,4426309.01486941
290160.388038891,4427156.82126744
290082.572919545,4425717.77203763
290212.155319954,4426498.30579301
290020.578178779,4427242.48143978
290088.51430055,4426945.42774727
290286.67331873,4426015.13588739
290296.898835068,4425776.1457163
290282.174444887,4426879.17636562
289989.614328395,4426206.61033707
290259.522841921,4426781.96568791
289787.579548683,4426317.73874726
290295.365823759,4426488.78599015
290108.036264102,4426904.97438285
290120.493542957,4426467.07429997
290081.972447668,4427053.65751348
290163.657472295,4426109.59798647
289825.380772512,4426457.61930662
290323.607741279,4427035.55533281
290485.597267963,4427103.82310617
290246.306915375,4426959.76998162
290102.191119377,4426500.66236528
290011.273306407,4426973.189708
290126.191825464,4426834.82687281
290062.886393498,4426837.40691593
290182.852230278,4426671.18140315
290163.596145154,4426451.74134291
290220.641959997,4425866.55680925
289831.904165871,4426309.19196912
290320.898936298,4427040.76466851
290208.879460921,4426775.82158403
290172.447191758,4426968.60898914
289952.345936671,4426341.32324788
290094.292412315,4426196.02394006
290441.535105689,4426898.47738492
290127.979130385,4426961.96376778
290095.05361337,4426701.08534184
290007.863618098,4426482.33455306
290199.312699985,4427150.40298038
290374.543263583,4425369.71766993
290358.899270303,4426827.36431645
290112.395314032,4426966.88941156
290317.258601455,4426678.64643256
290007.424488462,4426118.50191732
289712.981356989,4426097.98521226
290057.498790495,4426636.27744334
290365.482572413,4426357.82562121
290421.757477,4426638.64772678
290618.133137487,4427265.39517048
290272.454824001,4426693.69171884
290116.693106073,4426466.35951
290290.000705163,4426996.22945933
290342.510943875,4425911.71575426
