"easting","northing"
292255.190924808,4426278.43584203
292218.295307096,4426328.80489568
292353.816964572,4426219.78352129
292419.174595357,4426126.83254336
292407.876077919,4426185.18443878
292523.321979862,4425977.28381719
292519.487216456,4425963.38483281
292424.221750276,4426116.79697949
292502.141116396,4425997.16657549
292460.573087277,4426108.44934393
292414.328849853,4426137.67355416
292560.170176374,4425846.87209353
292473.263196624,4426118.45321395
292454.757039687,4426083.6914853
292593.55317035,4425949.31920549
292448.23822298,4426066.64238095
292355.797917824,4426187.12288759
292318.094984139,4426237.44523754
292352.651337252,4426120.47614914
292177.466342108,4426361.53539007
292465.043477873,4426065.09583205
292371.256265605,4426251.3543495
292472.787957077,4426121.69734291
292342.494651286,4426204.43884768
292217.093168211,4426299.21927977
292705.916678888,4426139.67596097
292546.698472281,4425893.11164666
292249.902308405,4426287.78562958
292570.966408769,4426022.22475365
292186.272380618,4426314.47704548
292235.824116806,4426288.21209012
292414.751530217,4426032.90592202
292127.803712613,4426406.41792618
292355.194524583,4426194.6500887
292366.489381543,4426154.15800811
292418.885556613,4426060.16969842
292631.65719894,4425807.1330298
292222.741091482,4426294.86482357
292394.055695331,4426128.04063082
292450.351953088,4426189.97157594
292239.555243346,4426299.57503432
292245.454385114,4426284.33870182
292588.856789918,4425932.54446284
292246.054581428,4426286.24041987
292284.543757707,4426253.11944229
292366.213722848,4426207.21964252
292567.899856586,4426169.58796576
292337.627684425,4426201.11409538
292515.421790607,4425889.82818044
292336.150154165,4426213.78344163
292502.935509001,4426004.74477597
292804.375895273,4425964.38508323
292561.481222925,4426059.31440999
292531.714559745,4425859.19558668
292564.447934075,4425894.73718534
292599.620958894,4426062.32164893
292464.049589847,4426017.48820697
292400.251229342,4426142.00998485
292327.18311866,4426191.65684677
292484.418043468,4426074.36530806
292350.384755465,4426190.55815633
292415.10759189,4426141.28506787
292408.857655042,4426157.39995027
292361.254333923,4426168.63680117
292426.020694143,4426108.44646073
292305.418604633,4426216.43249787
292730.495599692,4425871.06652692
292470.70891842,4426087.56854352
292544.863941447,4426040.65208895
292256.178625681,4426286.97795014
292519.487991776,4426067.49292254
292364.199624193,4426110.97948156
292531.975768365,4425998.50664003
292319.78402812,4426208.95607054
292558.567705832,4425847.81850841
292389.805881917,4426161.74989088
292499.919980669,4426040.68276563
292390.62199462,4426185.60557288
292437.860260801,4425981.52768397
292236.858219069,4426291.96704085
292528.307575443,4425827.83484364
292254.630812737,4426276.94414479
292593.826603613,4426031.9228462
292389.504103612,4426190.49717617
292191.399459538,4426325.3980569
292203.896267848,4426303.46378527
292442.526674853,4426030.79294457
292346.530144466,4426183.20659426
292366.668709354,4426148.77935121
292545.49938068,4426128.7085597
292218.979839574,4426287.18961404
292376.566815509,4426119.24429113
292321.358547837,4426189.41006444
292281.765246177,4426253.64452026
292522.849585909,4426080.93233638
292260.618099387,4426273.87771554
292300.567854917,4426261.80284668
292295.422405814,4426245.89441236
292382.109310647,4426097.22428159
292472.148399915,4426062.68424618
292553.67150548,4426009.0363299
292160.220669198,4426333.93695634
292610.411724009,4426089.4699796
292386.170011271,4426153.03136093
292553.750349089,4426141.7889629
292509.551496711,4426100.4771128
292410.024026806,4426202.67280115
292383.920871547,4426198.17412485
292466.144811834,4426070.51213766
292550.566999947,4426027.11001493
292356.709755029,4426210.02004673
292352.657203625,4426223.69234
292379.123201874,4426174.24281358
292428.887384661,4425948.71176682
292770.060097981,4425932.59876235
292448.89840739,4426161.94343499
292370.822360318,4426154.22774066
292447.607446124,4426080.95579205
292445.164900624,4426205.8951854
292348.677510303,4426161.25206802
292624.057472026,4426115.47018966
292483.224766556,4426050.53920378
292580.770307126,4426133.84410887
292680.102897804,4425954.63564559
292397.796685167,4426181.57018017
292506.290207329,4426098.67293473
292259.557143397,4426274.47863361
292188.917300421,4426313.51541486
292233.531230652,4426303.81852233
292417.504867123,4426200.44717465
292601.19165351,4426194.72846492
292473.827483042,4425949.06138314
292638.576275205,4426085.81353794
292485.857993055,4425964.49405488
292676.110315281,4426118.15573606
292446.771601365,4426074.11974922
292556.24833604,4426022.35986704
292521.962254018,4426056.19812842
292373.263680645,4426181.45942095
292585.982747485,4426011.11056887
292471.55416684,4426223.54512318
292387.501473188,4426158.66375708
292567.371968487,4425843.15535031
292309.582868454,4426239.30170625
292451.082689882,4426119.6717466
292303.316054597,4426253.10633953
292303.256982578,4426228.49400626
292554.461749599,4426022.05127359
292485.442907164,4426123.14684888
292481.976819654,4426177.63851843
292429.414753332,4426134.01485569
292730.246721937,4425988.21825946
292586.452153537,4426111.62699187
292276.707296691,4426260.59501315
292270.560425486,4426261.37168707
292553.878176938,4425952.93729064
292463.266609142,4426129.99779813
292606.17722326,4426058.67863895
292584.376317862,4426149.59000932
292228.757853315,4426296.79858673
292390.940977659,4426051.39265982
292266.182921138,4426268.86274688
292573.407620294,4426053.55798048
292480.93410888,4426060.21429291
292479.297187727,4426132.87224021
292340.291584792,4426115.60478151
292424.260566599,4426129.17855328
292460.342674231,4426200.64062561
292396.004760122,4426132.16036392
292516.535964813,4426134.67100675
292460.406211649,4426024.52368549
292443.153131856,4426028.14980709
292547.355831284,4425919.95187639
292335.649344758,4426187.42024849
292526.083001038,4425940.02457426
292434.569852762,4426124.95385149
292266.938720672,4426268.26439524
292582.324660124,4425901.72486458
292439.197006861,4426036.40188472
292486.785538353,4425981.39323588
292403.268777899,4426090.05270202
292388.078886123,4426214.69934405
292374.598492239,4426170.13734262
292503.95967187,4426134.3590878
292348.558485876,4426222.51292991
292428.407308381,4426094.31233005
292438.960784347,4426134.59214997
292654.404369699,4426026.06608725
292466.618031396,4426061.16815576
292512.111657878,4426086.02386536
292459.807038878,4425937.11410986
292503.689727772,4426077.46108151
292472.1027289,4425966.59210355
